term,date,datetime,minute,count
schweinsteiger,05-25,2013-05-25 19:30:00,45,59
schweinsteiger,05-25,2013-05-25 19:31:00,46,59
schweinsteiger,05-25,2013-05-25 19:32:00,47,75
schweinsteiger,05-25,2013-05-25 19:33:00,48,82
schweinsteiger,05-25,2013-05-25 19:34:00,49,65
schweinsteiger,05-25,2013-05-25 19:35:00,50,77
schweinsteiger,05-25,2013-05-25 19:36:00,51,70
schweinsteiger,05-25,2013-05-25 19:37:00,52,88
schweinsteiger,05-25,2013-05-25 19:38:00,53,79
schweinsteiger,05-25,2013-05-25 19:39:00,54,76
schweinsteiger,05-25,2013-05-25 19:40:00,55,94
schweinsteiger,05-25,2013-05-25 19:41:00,56,57
schweinsteiger,05-25,2013-05-25 19:42:00,57,59
schweinsteiger,05-25,2013-05-25 19:43:00,58,61
schweinsteiger,05-25,2013-05-25 19:44:00,59,71
schweinsteiger,05-25,2013-05-25 19:45:00,60,61
schweinsteiger,05-25,2013-05-25 19:46:00,61,64
schweinsteiger,05-25,2013-05-25 19:47:00,62,59
schweinsteiger,05-25,2013-05-25 19:48:00,63,47
schweinsteiger,05-25,2013-05-25 19:49:00,64,34
schweinsteiger,05-25,2013-05-25 19:50:00,65,51
schweinsteiger,05-25,2013-05-25 19:51:00,66,50
schweinsteiger,05-25,2013-05-25 19:52:00,67,77
schweinsteiger,05-25,2013-05-25 19:53:00,68,104
schweinsteiger,05-25,2013-05-25 19:54:00,69,93
schweinsteiger,05-25,2013-05-25 19:55:00,70,115
schweinsteiger,05-25,2013-05-25 19:56:00,71,77
schweinsteiger,05-25,2013-05-25 19:57:00,72,62
schweinsteiger,05-25,2013-05-25 19:58:00,73,54
schweinsteiger,05-25,2013-05-25 19:59:00,74,49
schweinsteiger,05-25,2013-05-25 20:00:00,75,63
schweinsteiger,05-25,2013-05-25 20:01:00,76,25
schweinsteiger,05-25,2013-05-25 20:02:00,77,29
schweinsteiger,05-25,2013-05-25 20:03:00,78,35
schweinsteiger,05-25,2013-05-25 20:04:00,79,32
schweinsteiger,05-25,2013-05-25 20:05:00,80,27
schweinsteiger,05-25,2013-05-25 20:06:00,81,18
schweinsteiger,05-25,2013-05-25 20:07:00,82,27
schweinsteiger,05-25,2013-05-25 20:08:00,83,30
schweinsteiger,05-25,2013-05-25 20:09:00,84,9
schweinsteiger,05-25,2013-05-25 20:10:00,85,26
schweinsteiger,05-25,2013-05-25 20:11:00,86,37
schweinsteiger,05-25,2013-05-25 20:12:00,87,48
schweinsteiger,05-25,2013-05-25 20:13:00,88,26
schweinsteiger,05-25,2013-05-25 20:14:00,89,40
schweinsteiger,05-25,2013-05-25 20:15:00,90,33
schweinsteiger,05-25,2013-05-25 20:16:00,91,37
schweinsteiger,05-25,2013-05-25 20:17:00,92,56
schweinsteiger,05-25,2013-05-25 20:18:00,93,101
schweinsteiger,05-25,2013-05-25 20:19:00,94,91
schweinsteiger,05-25,2013-05-25 20:20:00,95,63
schweinsteiger,05-25,2013-05-25 20:21:00,96,56
schweinsteiger,05-25,2013-05-25 20:22:00,97,61
schweinsteiger,05-25,2013-05-25 20:23:00,98,69
schweinsteiger,05-25,2013-05-25 20:24:00,99,291
schweinsteiger,05-25,2013-05-25 20:25:00,100,234
schweinsteiger,05-25,2013-05-25 20:26:00,101,128
schweinsteiger,05-25,2013-05-25 20:27:00,102,95
schweinsteiger,05-25,2013-05-25 20:28:00,103,156
schweinsteiger,05-25,2013-05-25 20:29:00,104,1351
schweinsteiger,05-25,2013-05-25 20:30:00,105,463
schweinsteiger,05-25,2013-05-25 20:31:00,106,130
schweinsteiger,05-25,2013-05-25 20:32:00,107,102
schweinsteiger,05-25,2013-05-25 20:33:00,108,71
schweinsteiger,05-25,2013-05-25 20:34:00,109,65
schweinsteiger,05-25,2013-05-25 20:35:00,110,63
schweinsteiger,05-25,2013-05-25 20:36:00,111,116
schweinsteiger,05-25,2013-05-25 20:37:00,112,199
schweinsteiger,05-25,2013-05-25 20:38:00,113,239
schweinsteiger,05-25,2013-05-25 20:39:00,114,205
